,userId,movieId,rating
32885,223,4306,4.0
76763,480,5669,3.5
7182,50,2553,3.0
37186,249,93840,5.0
73287,474,904,4.0
74866,474,8057,3.0
59154,385,1371,3.0
47760,308,2028,0.5
63330,414,3138,3.0
65834,424,6212,1.0
75861,477,7051,4.0
38853,267,593,5.0
16299,105,1809,4.0
97591,606,1273,4.0
61508,405,32587,5.0
88679,573,6,4.5
65895,425,105,3.0
32718,222,5710,2.5
61650,408,54648,4.5
23379,160,1370,2.0
23278,160,420,1.0
9841,64,5954,4.5
55373,367,4149,3.0
32213,220,45499,4.0
40807,275,2890,5.0
35211,237,356,2.0
25984,181,31,3.0
28372,198,480,3.0
72077,464,1221,5.0
9174,63,344,5.0
37640,254,8360,4.5
341,4,599,2.0
37989,260,471,4.5
44061,294,663,1.0
14386,91,1994,4.0
13867,89,93510,3.0
87557,564,6863,3.5
50194,324,3948,4.0
96081,602,551,4.0
4384,28,3033,3.0
99466,608,30810,3.0
81086,514,34,4.0
42702,288,3016,3.0
85364,555,541,4.0
36878,249,48780,3.5
61849,410,164,3.0
88634,572,2243,5.0
58546,381,69436,2.5
64460,414,39292,4.0
39990,274,5507,2.5
36465,249,1257,4.0
40238,274,31909,4.0
24543,169,6156,3.5
64904,414,112940,4.5
21154,140,588,3.0
15118,96,3819,3.0
43106,288,40583,4.0
81089,514,62,4.0
248,2,80906,5.0
82505,524,168,2.0
90747,590,1597,3.0
98187,606,6885,3.0
87992,567,99917,3.5
53529,353,222,1.0
85263,554,2087,4.0
62024,411,105,3.0
75346,475,122904,5.0
63385,414,3308,4.0
73516,474,1389,1.5
34874,233,81845,3.5
19230,125,81,3.0
62549,414,585,2.5
55055,365,81229,2.0
35309,239,47,5.0
9082,62,113741,4.0
73486,474,1304,3.5
10801,68,2717,2.0
85293,555,19,3.0
51177,330,7361,3.5
47978,310,6410,4.5
21093,140,62,4.5
11464,68,68319,3.5
7401,50,170875,1.0
48896,317,27773,5.0
13291,84,1185,4.0
5090,33,608,4.0
70282,448,115713,3.0
78151,484,7173,4.0
45454,298,134808,2.0
46755,307,101,4.5
87558,564,6936,3.5
75285,475,40629,4.5
28623,199,597,3.0
31167,217,1614,3.0
86545,560,107348,3.0
25582,177,53993,3.0
14773,93,1562,4.0
47447,307,6999,2.0
95761,600,7451,3.5
87590,564,58998,4.0
95777,600,8665,0.5
16745,105,89864,4.0
65288,418,111781,0.5
37181,249,93512,4.0
89162,577,2054,3.0
18334,116,2797,3.0
79159,490,5816,2.5
7518,51,1499,0.5
77927,483,103341,4.5
93729,599,3784,2.0
1499,15,4995,5.0
54618,359,54259,1.0
510,4,4741,3.0
6750,45,3087,3.0
77121,482,1220,3.0
14841,94,282,3.0
31056,217,1022,3.0
80167,503,94130,3.5
68705,448,356,3.0
3265,21,1265,3.5
66626,428,6059,3.5
92995,599,1088,2.5
96993,603,4424,4.0
41342,280,5103,5.0
6233,42,3481,4.0
84259,539,2094,3.5
12807,82,1645,2.0
91264,591,2706,3.0
66910,432,3980,4.0
96619,603,2248,3.0
48174,312,3264,2.0
41685,282,68157,3.5
16170,104,47997,4.0
17679,111,84772,3.0
29959,206,1073,3.0
77380,483,1320,2.5
19746,129,3698,4.0
25891,179,65,3.0
1485,15,3555,4.0
26396,182,1833,3.5
55682,368,2402,3.0
59800,387,3949,4.0
99600,610,1089,5.0
95819,600,36401,3.5
62896,414,1719,4.0
66867,432,1911,2.0
9988,66,110,5.0
33538,226,54503,4.5
63598,414,4067,4.0
93314,599,2115,3.5
91075,590,6281,2.5
95762,600,7566,4.0
75953,477,53464,3.5
15551,102,474,4.0
63538,414,3898,1.5
51233,331,4816,3.0
5319,36,1485,0.5
15276,99,282,4.0
7873,52,63082,5.0
81945,518,2353,4.0
9341,63,8361,3.0
84875,551,51080,4.5
10005,66,356,5.0
72167,464,78105,2.5
95639,600,4306,3.5
80670,509,53322,3.0
76517,480,2617,3.0
75155,474,48698,4.0
88142,567,160438,1.5
77678,483,6934,1.5
14488,91,3013,4.0
69845,448,73321,3.5
12840,82,2987,3.5
68401,444,367,4.0
92438,597,2105,3.0
19407,125,76251,4.0
63741,414,4624,3.0
22460,153,1732,3.5
71110,453,4056,1.0
98268,606,8128,4.0
11496,68,72641,4.5
10432,68,357,1.0
55564,368,1388,2.0
18285,116,736,4.0
63629,414,4168,4.0
1002,7,32031,1.5
2508,19,1324,2.0
11208,68,26712,4.0
44822,298,4878,3.5
70306,448,118924,3.0
5406,38,292,3.0
87533,564,318,3.0
56957,380,588,5.0
43509,292,356,4.5
43673,292,3623,4.0
43598,292,2122,1.5
77327,483,902,4.0
69017,448,2376,2.5
60355,390,3967,3.5
65693,422,3943,3.0
61147,399,4993,4.5
75668,477,2470,4.0
61761,409,1307,4.0
59751,387,3504,4.5
43431,290,3219,3.0
86281,560,4878,3.5
88295,570,1197,4.0
8218,57,1248,5.0
34351,232,27821,3.0
48953,317,88163,3.0
44103,294,1171,3.0
31345,217,2529,2.0
63512,414,3793,4.0
66159,425,8360,4.0
66370,428,110,2.5
83229,527,1387,5.0
65531,420,5784,3.5
81695,517,2141,1.5
62462,414,373,4.0
59932,387,5570,3.0
78601,489,952,4.5
29997,208,2571,5.0
34628,232,56949,3.0
18566,119,4015,4.0
26689,182,3861,2.5
45882,304,1573,4.0
56590,376,1291,4.0
63774,414,4776,4.0
56163,372,188,2.0
59075,385,999,3.0
61052,397,232,4.5
58356,381,5502,4.0
2025,18,7318,2.5
90299,587,1028,4.0
97825,606,2870,4.0
15883,103,79091,4.0
77010,480,44195,4.0
53241,352,1729,4.0
91188,590,49530,3.0
56415,373,296,5.0
30081,210,7811,4.0
76904,480,27821,3.5
18896,122,1748,5.0
800,6,552,3.0
98481,607,25,3.0
11798,72,2427,4.5
76658,480,4223,3.0
42378,288,1544,3.0
91326,592,204,3.0
5401,38,252,2.0
57927,380,95473,4.0
90284,587,539,4.0
69481,448,5700,0.5
92276,597,1124,5.0
52895,347,208,3.0
69234,448,3698,2.0
15012,95,5956,4.0
83040,525,95167,4.0
90853,590,2628,2.5
62669,414,1028,4.0
46689,306,111113,2.5
14108,90,1137,4.0
25478,177,27773,4.0
76741,480,5349,4.0
80050,502,1320,4.0
78949,489,6890,3.5
5532,39,2571,5.0
52745,346,912,4.5
27247,184,183911,1.5
100363,610,66310,3.5
49837,318,155774,3.5
85168,553,5059,5.0
48173,312,3175,3.0
20833,137,3507,4.0
4525,28,7143,3.5
62357,414,151,5.0
32845,223,296,3.0
51124,330,2871,4.0
80519,509,5389,4.0
82914,525,31658,4.0
57508,380,6564,2.0
23172,159,4823,3.0
95616,600,3949,3.5
56883,380,16,3.0
60513,391,1183,3.0
89236,578,73017,5.0
33736,230,34,2.0
88310,570,1262,3.0
46440,305,81845,4.0
97538,606,1097,3.5
9656,64,2324,4.0
14330,91,1356,3.5
16355,105,3821,3.0
49935,321,237,3.0
35103,234,4241,3.0
32053,220,6,3.5
95099,599,181315,3.5
17406,111,4388,0.5
45407,298,111659,1.0
4160,27,2628,5.0
14993,95,5246,4.0
25689,177,76293,2.5
77364,483,1221,3.5
70508,448,164375,1.5
44202,294,2060,2.0
22304,151,3,3.0
71022,453,2880,4.0
12498,79,1261,5.0
42177,288,500,3.0
46421,305,74510,5.0
39160,272,51662,3.5
29970,207,2329,3.5
91971,596,32587,3.5
66757,430,4014,4.0
94496,599,34437,2.5
36857,249,45499,3.5
97234,605,3052,2.0
22603,153,184471,0.5
46267,305,37727,4.0
17518,111,34520,2.5
87668,564,119145,4.0
10982,68,4306,5.0
74865,474,8044,3.5
85626,555,2376,4.0
83808,534,45186,4.0
66006,425,1566,3.0
85659,555,2473,2.0
31326,217,2431,2.0
97540,606,1117,3.5
66237,426,5816,5.0
26282,182,1237,5.0
49099,318,1377,3.5
67131,434,924,4.5
29862,204,6874,4.5
46107,305,2700,4.5
15682,103,1954,5.0
29820,203,56174,4.0
12662,80,77561,4.5
28813,199,3536,4.0
26629,182,3448,4.5
30887,217,3,1.0
16107,104,5380,4.0
78377,488,552,2.5
27461,186,2716,3.0
41492,282,912,3.5
17250,110,7160,3.5
1277,11,380,4.0
19652,128,608,5.0
100580,610,97643,3.0
47019,307,1997,3.0
38831,266,2947,5.0
14619,91,5640,3.0
90744,590,1580,3.5
37971,259,7149,4.0
35681,240,539,3.0
15961,104,468,3.5
4427,28,3911,3.0
28065,193,86347,0.5
70024,448,93326,2.0
19915,131,68237,3.0
40661,275,1187,5.0
46695,306,117590,4.0
34569,232,51084,3.5
74413,474,5248,0.5
53204,352,356,5.0
51270,331,8529,3.5
9619,64,1953,3.0
48301,313,1037,4.0
5935,42,383,4.0
85694,555,2683,5.0
13781,89,61024,3.5
3788,23,293,4.0
9037,62,94777,3.5
37779,256,4447,4.0
20368,135,427,3.0
10137,66,2139,4.0
80993,511,119145,4.0
38721,266,1093,4.0
50275,325,1264,4.0
85476,555,1377,3.0
43075,288,31923,4.0
35620,240,252,3.0
45400,298,109487,3.0
31794,219,4025,0.5
15851,103,60069,4.0
92741,599,293,5.0
67730,438,1784,4.0
78524,489,364,4.0
19791,129,7153,4.5
15377,100,1580,4.0
51300,331,49272,4.5
34976,234,1214,5.0
88552,572,908,5.0
33047,226,10,4.0
66956,432,6942,2.5
51064,330,1291,3.5
4404,28,3272,4.0
52276,339,78499,4.0
51505,332,3703,4.0
56275,372,1136,3.0
10869,68,3257,3.5
16658,105,62849,4.5
63616,414,4126,3.0
24023,166,33493,4.0
77547,483,3160,3.5
9563,64,1263,4.5
30055,210,2011,4.5
83354,528,1718,4.5
28252,195,4027,3.0
46980,307,1544,2.0
56468,374,165,3.0
25509,177,38038,3.0
39432,274,1219,4.0
83944,534,85261,3.5
38068,260,4437,2.5
49998,322,913,3.5
10056,66,1100,3.5
45479,299,1387,4.0
20035,132,1635,3.0
72542,469,1037,1.0
69264,448,3911,3.0
93755,599,3906,2.0
74574,474,6289,3.5
86401,560,40414,3.5
37200,249,95543,3.0
84241,538,66934,5.0
44756,298,3793,2.5
56842,379,19,2.0
16503,105,8033,4.0
24371,169,914,5.0
47776,308,5669,3.0
46777,307,223,4.0
35704,240,1073,5.0
74753,474,7102,3.0
60803,392,2694,4.0
43796,292,59315,4.5
8829,62,2012,4.5
45881,304,1569,3.0
73327,474,950,4.0
87725,566,39,4.0
34625,232,56174,3.0
82718,525,2078,4.0
53122,351,8950,4.0
100006,610,7143,3.5
78835,489,3863,3.5
48576,313,5463,4.0
28851,199,5377,4.0
16828,105,116411,4.5
100502,610,86332,3.5
39669,274,2641,3.0
28705,199,1513,2.5
80777,509,93510,3.0
41086,279,1036,5.0
20892,139,3300,2.0
60017,387,6920,4.5
77831,483,69122,4.5
98388,606,41285,4.0
77894,483,94266,3.5
85872,556,4993,4.5
74718,474,7033,3.5
37662,254,44195,4.0
59041,385,535,2.0
67556,437,1183,5.0
71636,462,1258,2.5
65289,418,112556,4.0
6701,45,2492,4.0
62749,414,1240,5.0
37398,249,166643,4.5
69315,448,4225,4.0
96469,603,1449,2.0
611,6,113,3.0
72181,465,474,4.0
77730,483,27815,5.0
91752,596,50,3.5
90778,590,1964,3.5
20252,132,48780,3.5
1039,8,185,5.0
66122,425,5349,3.0
23262,160,288,5.0
54919,365,1527,2.0
62864,414,1609,2.0
14435,91,2502,4.5
11493,68,72167,1.0
3330,21,3462,3.0
43789,292,54286,4.5
34589,232,52712,3.0
21239,140,1343,3.0
59436,387,1250,4.0
50563,326,55721,4.5
17764,111,113453,4.0
470,4,3255,4.0
23405,160,1587,1.0
70957,453,1784,4.0
38934,268,1201,5.0
34661,232,61024,3.5
93598,599,3196,3.0
36223,247,2081,2.0
38048,260,3006,4.0
89896,583,88405,3.0
79184,490,50954,1.0
70577,450,1969,3.0
56443,373,500,2.0
22705,156,260,1.0
14459,91,2716,4.5
30566,213,7153,4.5
92671,599,100,2.0
69170,448,3256,4.0
80728,509,72737,3.5
31487,217,3519,3.0
65109,416,2762,2.5
57990,380,110102,5.0
29686,202,2948,5.0
33442,226,6625,4.0
41231,279,140174,3.5
675,6,265,3.0
42537,288,2291,3.0
28997,200,1291,3.5
51768,334,38038,4.0
22215,148,134853,4.0
49281,318,5903,4.0
17350,111,2959,5.0
90951,590,3624,3.0
79174,490,8638,4.0
90928,590,3386,3.5
40589,275,194,2.0
58262,381,2716,4.0
2241,18,122926,3.5
61530,405,76251,4.0
6963,47,3969,3.5
67363,436,158,3.0
30197,211,1556,2.0
56821,378,48516,4.5
76686,480,4643,2.5
53926,356,2291,4.0
60717,391,3698,3.0
36508,249,1772,3.0
62314,414,32,5.0
25843,178,2085,1.5
46005,305,1036,4.0
77424,483,1894,3.0
27896,190,6016,5.0
9882,64,7318,3.5
90806,590,2160,4.0
64647,414,54881,4.0
68352,443,2959,4.0
32560,221,25841,4.5
57068,380,1385,3.0
75063,474,33794,3.5
95772,600,8507,3.5
48644,314,367,3.0
57898,380,88515,3.0
99891,610,5254,4.0
56674,377,900,2.5
39366,274,780,3.5
46706,306,136016,4.5
26978,182,6323,3.5
99184,608,3698,2.0
27860,190,527,5.0
80305,506,53125,0.5
74472,474,5604,3.5
99213,608,3986,2.5
11836,73,4979,5.0
59387,387,1104,4.0
74427,474,5341,3.5
62641,414,924,5.0
82931,525,40826,3.0
98782,608,575,0.5
100085,610,26603,4.5
43716,292,4776,2.0
38950,268,1285,5.0
70598,450,3893,4.0
46061,305,1610,5.0
42895,288,4321,4.0
92451,597,2146,4.0
67831,438,3489,3.5
46855,307,700,1.5
45519,300,63082,4.0
766,6,469,4.0
51010,330,589,3.5
99207,608,3948,4.0
33847,230,7438,1.0
7640,51,3219,4.0
40775,275,2355,4.0
11083,68,5952,4.0
19717,129,1690,3.5
46756,307,104,3.0
36733,249,6537,3.5
47789,308,8961,4.0
77280,483,379,1.0
80418,509,1136,4.0
96565,603,1982,4.0
63586,414,4030,2.0
19828,130,185,3.0
5006,32,1036,5.0
2285,19,44,3.0
39223,273,593,5.0
71429,459,79132,4.5
52382,340,150,5.0
66941,432,5989,4.0
50068,322,7361,4.0
79144,490,2571,4.0
39722,274,2985,3.5
100263,610,54372,3.5
19281,125,3342,5.0
8356,57,2288,3.0
45776,304,357,5.0
82713,525,1968,4.5
86074,559,500,3.0
53963,356,3362,4.0
4475,28,5446,3.0
14575,91,4448,4.0
30652,215,1257,4.0
59295,387,492,3.5
13526,88,6870,4.5
60165,387,32770,4.0
24149,167,3175,3.5
42093,287,5992,5.0
34861,233,63082,3.5
62605,414,786,3.0
42753,288,3263,4.0
51587,332,53125,4.0
41906,286,2000,3.0
15242,98,168250,4.5
3702,22,4995,3.5
56029,370,1721,3.5
97997,606,4446,2.5
19955,132,353,3.0
5048,33,151,4.0
97636,606,1571,4.0
99490,608,51255,4.5
51710,334,2843,4.0
95449,600,2321,4.0
27373,186,1259,4.0
11566,68,93510,5.0
83617,534,798,4.0
62849,414,1569,4.0
98752,608,429,2.5
77655,483,5965,4.5
84556,543,2421,5.0
53378,352,60069,5.0
32347,221,1222,4.5
34230,232,6764,3.0
3976,24,46976,4.0
45367,298,102481,0.5
1189,10,58047,3.5
23222,159,112556,2.0
4393,28,3174,2.5
47486,307,8360,3.0
27018,182,6893,3.0
27852,189,48516,4.0
56752,377,5979,3.0
27650,187,3578,2.0
46956,307,1366,4.0
25764,177,97913,4.0
8372,57,2393,2.0
75895,477,8983,3.5
55580,368,1518,3.0
79602,495,4995,5.0
88300,570,1210,4.0
73874,474,2719,1.5
61559,407,2028,4.0
19808,129,33679,5.0
70945,453,1665,5.0
88971,573,102125,5.0
93568,599,3045,3.0
31798,219,4247,1.0
65127,416,5951,5.0
76149,479,3100,4.0
97750,606,2329,4.0
52305,339,89904,4.5
38519,265,361,4.0
65760,424,500,2.5
58291,381,3608,1.0
39359,274,724,3.0
50569,326,60885,3.5
34736,232,72378,3.5
94065,599,5665,2.5
23085,157,1193,3.0
51207,331,1676,4.0
97025,603,4766,4.0
28417,198,1274,4.0
65753,424,223,3.5
92499,597,2419,4.0
50866,328,51255,5.0
94514,599,39801,2.0
43756,292,8383,1.0
58273,381,2968,2.0
93102,599,1374,3.0
32131,220,2359,3.5
95934,601,76093,5.0
66843,432,1210,3.5
38424,263,7361,4.5
59291,387,466,1.5
86079,559,520,3.0
15821,103,35836,3.5
33311,226,3421,4.5
402,4,1617,2.0
78938,489,6367,1.5
65477,420,1208,3.5
69888,448,80241,2.5
43174,289,708,3.0
55995,370,47,3.5
33861,230,41566,4.5
76145,479,3070,5.0
25779,177,106002,3.0
71534,461,2571,0.5
48246,313,47,5.0
38976,268,1965,4.0
32184,220,5872,1.0
55543,368,1259,4.0
89220,578,5092,3.5
17075,108,5945,5.0
33574,227,1961,4.5
19254,125,1240,4.0
48495,313,3256,4.0
40569,274,81834,3.5
37773,256,4246,4.0
64132,414,6367,4.0
64574,414,49278,2.0
52174,339,8644,4.5
98650,607,3438,3.0
51430,332,1527,2.5
78178,484,35836,4.0
19287,125,4246,2.5
1786,18,163,4.0
15683,103,1961,5.0
8534,58,185,3.0
65894,425,95,2.5
82405,522,112852,5.0
44902,298,6287,2.5
51893,337,1,4.0
87135,562,1393,3.5
851,6,842,3.0
6527,45,435,3.0
16229,105,308,4.5
7514,51,1391,4.5
81064,513,923,4.0
35130,235,235,4.0
19132,123,2858,3.5
90611,590,903,4.5
3437,21,46972,3.5
13534,88,8950,5.0
66164,425,8528,3.5
84904,551,103772,3.5
93830,599,4226,4.5
43192,289,26704,4.0
69309,448,4167,2.0
42475,288,2057,3.0
98733,608,353,4.0
45941,304,3155,5.0
90770,590,1947,4.0
39078,270,135,1.0
50673,328,39,2.0
25737,177,89470,4.0
90872,590,2763,3.0
91298,591,3916,4.0
59148,385,1304,4.0
91082,590,6378,3.0
72189,465,912,5.0
94811,599,86644,2.5
10493,68,737,2.0
74596,474,6367,4.0
43176,289,1080,3.5
56220,372,590,3.0
80007,501,25,2.0
24521,169,5445,4.0
8105,57,520,3.0
42181,288,534,4.0
43365,290,2321,4.0
91180,590,47099,3.5
80935,510,7028,2.5
36075,246,7099,4.5
33707,229,367,3.0
84027,534,104241,4.0
49764,318,108729,4.0
49256,318,4973,4.0
1187,10,56367,3.5
54725,361,31685,4.0
87628,564,88163,5.0
39345,274,596,3.5
30003,208,2762,4.0
45880,304,1566,3.0
70807,452,3702,4.0
86443,560,54503,4.0
83485,532,6,5.0
20911,139,4036,1.5
46183,305,5418,3.5
86415,560,46972,3.0
17638,111,71668,4.5
79207,490,74946,1.0
78480,489,22,3.5
48944,317,81158,3.0
50319,325,2023,3.0
94062,599,5618,2.5
22920,156,2290,1.0
61117,398,79132,3.0
78794,489,3105,4.0
82530,524,445,3.0
81569,517,587,4.0
74375,474,4969,3.5
96919,603,3566,1.0
5248,34,6333,5.0
89230,578,52668,4.0
14188,91,368,3.0
32760,222,45447,3.0
91221,590,61323,3.0
57113,380,1831,3.0
59355,387,948,3.0
41385,280,50912,4.0
3636,21,135536,3.5
69114,448,2915,4.0
90064,586,587,4.0
25458,177,8907,3.0
49505,318,59900,3.0
2031,18,7843,4.5
48729,315,2015,3.0
26446,182,2181,3.5
56791,377,89745,5.0
26387,182,1754,4.0
57493,380,6323,5.0
26466,182,2336,4.5
74121,474,3668,3.5
31859,219,5952,3.5
38212,262,322,3.0
74924,474,8607,4.0
66812,432,260,3.5
88466,571,1993,2.0
38234,262,708,3.0
54217,357,1097,3.5
52641,344,68954,5.0
54621,360,1407,4.0
42253,288,1027,2.0
89557,580,4027,4.5
49959,321,480,4.0
91001,590,4267,3.0
4452,28,4446,3.5
92953,599,913,3.5
18190,115,1379,5.0
37778,256,4388,3.0
7164,50,1370,3.0
77708,483,8644,4.0
63241,414,2808,3.0
4376,28,2951,3.0
60198,387,44665,3.0
89047,576,1373,1.0
33544,226,56171,3.5
70187,448,106883,1.5
66402,428,551,4.0
73979,474,3104,2.5
34188,232,6212,2.5
84538,543,595,5.0
57870,380,80219,3.0
37810,256,6957,4.0
36908,249,53121,3.0
10923,68,3755,3.0
14097,90,818,5.0
43495,292,34,3.5
99789,610,3988,2.5
25506,177,36529,2.5
27417,186,2082,4.0
30139,210,111759,4.5
96413,603,1273,4.0
91876,596,3440,2.5
90203,586,106002,4.5
45992,305,778,5.0
68996,448,2247,3.0
34038,232,3483,3.0
50814,328,3751,3.0
28849,199,5299,3.5
15585,103,260,4.0
35463,239,3996,2.5
1644,16,4002,3.5
73037,472,2428,3.0
52665,345,969,4.5
1131,10,2671,3.5
86965,561,56174,2.5
78230,485,185,5.0
24418,169,2012,4.5
2305,19,173,1.0
8818,62,1291,4.5
53277,352,2959,5.0
68473,445,31410,2.5
12530,79,3266,5.0
21776,141,4816,3.5
88949,573,78499,5.0
37319,249,112623,4.5
77484,483,2467,4.5
7416,50,175781,3.0
86020,559,234,3.0
91242,590,81591,4.0
40550,274,78469,3.5
91503,594,48,4.5
41217,279,112171,4.0
18661,119,81229,4.5
56080,370,32587,4.0
43076,288,32009,2.0
35473,239,4571,4.0
10156,66,2571,5.0
23313,160,780,1.0
57347,380,3996,3.0
65740,423,2268,4.0
25045,177,1203,4.5
17582,111,55261,2.5
80009,501,32,3.0
50167,323,111364,2.0
10583,68,1345,3.0
38193,262,132,3.0
83738,534,5574,5.0
80700,509,64716,3.5
85495,555,1500,4.0
96405,603,1260,5.0
56825,378,63082,3.5
95492,600,2581,1.5
23316,160,798,1.0
100107,610,27808,3.5
91383,592,592,5.0
59548,387,2006,3.5
8590,58,457,5.0
49147,318,2427,4.0
92556,597,2791,5.0
63693,414,4389,2.5
34440,232,37853,3.0
19852,131,50,4.0
85190,553,48516,5.0
16874,105,141810,4.0
57709,380,44665,4.0
84949,552,527,4.0
6183,42,2915,4.0
41040,277,1043,3.0
45202,298,68319,2.5
5780,41,30825,3.0
73025,471,168252,4.5
8974,62,60040,3.5
26020,181,274,3.0
55080,365,93831,3.5
44094,294,1064,2.0
74937,474,8684,3.5
72387,466,88125,4.5
63348,414,3197,3.0
33030,225,2648,2.0
31404,217,2948,3.0
86842,561,4545,3.5
89237,578,75446,2.5
100207,610,47200,3.0
91514,594,204,4.5
65954,425,750,3.0
27149,184,77561,3.0
87743,566,256,3.0
26482,182,2474,4.0
27760,187,32587,4.0
38406,263,5991,5.0
14790,93,2028,5.0
5952,42,468,4.0
95047,599,158388,2.5
75383,476,314,4.0
83758,534,7153,4.5
34355,232,30707,4.5
64496,414,43936,3.5
23616,160,3893,3.0
70933,453,1569,5.0
12312,76,2019,4.0
75003,474,25962,3.0
6409,43,594,5.0
50871,328,54503,3.0
95983,602,52,3.0
61288,402,349,3.0
36291,247,76093,3.0
89448,580,1682,4.5
89136,577,1374,3.0
61139,399,2762,4.5
21766,141,4002,4.5
75862,477,7099,4.5
74942,474,8730,3.5
13675,89,6156,4.0
176,1,2654,5.0
33753,230,539,2.5
52598,344,2028,4.0
7952,54,457,3.0
14944,95,2528,4.0
32032,219,57368,2.0
40819,275,3039,5.0
39572,274,2042,3.5
47618,307,49396,2.5
44704,298,2826,3.0
11375,68,55620,3.0
25138,177,2013,2.0
30729,216,441,3.0
43483,291,102007,3.0
35471,239,4306,4.0
109,1,1777,4.0
41940,286,4963,4.0
52717,346,47,3.5
546,5,475,5.0
354,4,912,5.0
94629,599,54281,3.0
703,6,318,5.0
1993,18,5816,3.5
65457,420,356,4.0
86686,561,1387,5.0
83899,534,70305,3.5
11661,69,4848,4.0
77955,484,63,4.0
92075,596,102445,3.0
53538,353,253,3.0
49564,318,69757,4.0
81769,517,5060,4.0
39620,274,2301,3.5
49569,318,70286,3.0
97333,605,56152,3.5
43620,292,2683,3.0
22208,148,112175,2.5
12176,74,51540,4.0
96032,602,316,3.0
664,6,248,5.0
14233,91,595,3.0
24602,170,203,3.0
73055,473,60,2.0
94206,599,6934,3.0
10566,68,1258,3.5
79746,495,117881,4.5
36600,249,3409,4.0
10512,68,920,5.0
77348,483,1101,2.0
94072,599,5689,2.0
27576,187,912,4.0
9919,64,27020,3.5
64393,414,31225,3.0
63438,414,3524,2.0
51819,335,589,5.0
59284,387,380,2.0
88812,573,4102,5.0
13345,84,1299,5.0
64588,414,50442,3.5
43750,292,7570,4.0
1033,8,47,4.0
15283,99,316,2.0
28053,193,2858,2.5
41438,280,96821,5.0
82829,525,5066,3.5
63717,414,4524,3.0
66932,432,5445,4.0
60984,395,339,4.0
65655,422,1997,4.0
37291,249,108928,3.5
12655,80,70286,4.5
10284,66,6874,5.0
59743,387,3461,3.0
59167,386,10,3.0
61661,408,65514,4.0
38643,265,3269,3.0
82717,525,2048,3.5
28204,195,2797,4.0
6048,42,1552,3.0
45120,298,55261,1.5
68132,438,8869,2.0
11010,68,4681,3.0
64252,414,7193,4.0
16607,105,49272,4.0
36353,248,115617,3.5
46269,305,40583,3.0
12845,82,3578,4.5
75640,477,2138,4.0
85576,555,2115,4.0
100309,610,58332,2.0
33280,226,2797,4.0
94874,599,95441,2.0
41748,284,153,3.0
23532,160,2701,1.0
64053,414,5971,5.0
3344,21,3984,4.5
58102,381,48,3.0
41398,280,60069,4.0
37337,249,119145,4.5
2138,18,69757,4.0
75062,474,33781,3.5
40114,274,7228,3.0
69580,448,7245,1.0
52811,346,4020,3.0
69304,448,4153,2.0
31595,219,788,1.0
96046,602,367,5.0
9134,62,166534,4.5
56771,377,25771,5.0
1944,18,2959,4.5
19241,125,555,4.0
75238,475,3793,5.0
22996,156,3200,4.0
93265,599,1960,3.5
44298,294,2792,4.0
76716,480,4963,3.5
25018,177,1028,4.0
34696,232,67197,3.0
54456,357,44195,3.0
37199,249,95510,4.5
67190,434,2571,5.0
62642,414,933,4.0
10642,68,1688,3.0
85621,555,2369,3.0
47784,308,6936,2.0
14543,91,3841,2.5
50850,328,8636,3.5
74673,474,6867,4.0
42910,288,4571,3.0
2772,19,2614,1.0
76471,480,2012,3.0
67483,437,125,5.0
55903,369,1298,4.0
40756,275,2100,5.0
43842,292,79695,3.5
2141,18,71108,4.5
58890,383,2961,3.0
82071,520,2628,1.5
53674,354,1997,4.0
1097,9,4993,5.0
79847,498,34,3.0
75001,474,25940,3.5
83642,534,1688,4.0
72299,466,4306,3.0
26459,182,2310,3.0
80417,509,1127,3.5
56686,377,1214,5.0
84266,539,3740,4.5
79032,489,49824,4.0
63380,414,3285,3.0
85736,555,2959,4.0
36932,249,55820,4.0
70087,448,98154,3.5
94343,599,8934,1.0
10527,68,1035,2.0
29344,201,2100,4.0
16166,104,41573,3.5
53560,353,364,4.0
97351,605,69844,4.5
65668,422,2710,1.0
65369,419,4022,4.5
18791,121,186,3.0
481,4,3788,3.0
92065,596,96588,3.5
62599,414,762,2.0
8956,62,53121,1.0
34965,234,1021,3.0
57758,380,53000,4.0
14174,91,315,3.0
450,4,2763,1.0
68598,447,293,5.0
61341,403,3210,3.5
27936,191,50,5.0
91214,590,59615,3.0
5273,35,11,4.0
69032,448,2409,3.0
92798,599,424,1.5
93513,599,2804,2.5
51388,332,610,2.5
190,1,2948,5.0
19487,125,115680,4.0
78838,489,3953,1.5
82574,524,1049,4.0
5386,38,150,4.0
97587,606,1268,4.0
93206,599,1721,3.0
95234,600,839,3.0
96127,603,108,4.0
39694,274,2772,3.5
31591,219,741,4.0
10145,66,2291,3.5
8808,62,1097,4.5
98977,608,1953,4.5
58723,382,35836,4.0
99745,610,3696,3.5
9391,63,79132,3.5
76146,479,3081,2.0
83862,534,60684,2.0
70011,448,91935,2.5
38479,264,1722,3.5
37724,255,4467,2.0
46634,306,7293,3.5
40486,274,64231,3.0
19858,131,318,4.0
37492,252,108932,4.0
72281,465,3732,4.0
69649,448,27685,1.5
77898,483,94864,2.5
57897,380,88235,4.0
57455,380,5541,4.0
75537,477,1199,4.5
67056,432,92348,4.0
48912,317,55820,5.0
